ref_hash,obj
3335565990016674125_sc,134311.73
3335565990016674125_st,141275.56
3336700232142561148_sc,134311.73
3336700232142561148_st,89201.56
3339062821873653335_sc,252949.53
3339062821873653335_st,59650.43
3340872342738373529_sc,245544.3
3340872342738373529_st,61167.42
3347212239294716191_sc,134311.73
3347212239294716191_st,169414.34
3351686308787436953_sc,134311.73
3351686308787436953_st,154424.53
335199347257740754_sc,134311.73
335199347257740754_st,111799.45
3352380177873404114_sc,249991.14
3352380177873404114_st,85995.164
3352644197912933292_sc,254064.27
3352644197912933292_st,85683.52
3354634950334424839_sc,252745.88
3354634950334424839_st,118343.61
3354909106837064610_sc,134311.73
3354909106837064610_st,171464.38
3355042657366518905_sc,242762.17
3355042657366518905_st,10101.013
3356017854843251517_sc,254613.69
3356017854843251517_st,136694.34
336042738814610562_sc,246749.94
336042738814610562_st,237587.11
336131317537691415_sc,134311.73
336131317537691415_st,90795.26
3364799483668759441_sc,134311.73
3364799483668759441_st,185240.81
3364877530778490708_sc,134311.73
3364877530778490708_st,75365.95
336603579893007540_sc,134311.73
336603579893007540_st,56268.773
3368442780467753865_sc,245525.31
3368442780467753865_st,229735.25
3374427678361989318_sc,246219.47
3374427678361989318_st,151813.9
3375495205907218182_sc,252563.52
3375495205907218182_st,14057.502
3377569381150850373_sc,254064.27
3377569381150850373_st,15724.68
3381530246149586964_sc,134311.73
3381530246149586964_st,168199.11
3385344780743307663_sc,134311.73
3385344780743307663_st,51838.668
3388038315721593911_sc,253519.08
3388038315721593911_st,26146.406000000003
3390248800511599324_sc,252898.08
3390248800511599324_st,172837.42
3390590433569404789_sc,134311.73
3390590433569404789_st,98935.86
3390973627983413504_sc,256107.38
3390973627983413504_st,161849.83
339323392712846874_sc,256107.38
339323392712846874_st,185991.45
3393420835312002324_sc,257675.77
3393420835312002324_st,174447.08
3393538200683913934_sc,134311.73
3393538200683913934_st,66969.055
3393718942830649578_sc,134311.73
3393718942830649578_st,159546.84
3397310189888718917_sc,253592.62
3397310189888718917_st,284419.16
3398210892868679752_sc,256107.38
3398210892868679752_st,112771.21
3399521285753890954_sc,134311.73
3399521285753890954_st,119847.75
3407630960676694769_sc,253674.52
3407630960676694769_st,57639.74
3409053021435703884_sc,254594.17
3409053021435703884_st,183446.64
3412530511093741752_sc,246663.66
3412530511093741752_st,70351.625
3414477815677495088_sc,253320.81
3414477815677495088_st,79515.56
3416018653603729389_sc,249003.64
3416018653603729389_st,90690.99
3417508558331183349_sc,254050.88
3417508558331183349_st,26978.218999999997
3419511092464023141_sc,244259.53
3419511092464023141_st,233918.77
3422490949158365985_sc,256571.1
3422490949158365985_st,131058.62
3422777417513500532_sc,244173.9
3422777417513500532_st,11361.579
3427173369750632034_sc,134311.73
3427173369750632034_st,119847.75
3429205098229594876_sc,248367.52
3429205098229594876_st,93282.92
3429343858659508266_sc,134311.73
3429343858659508266_st,99450.32
3431931893361964940_sc,246219.47
3431931893361964940_st,165035.16
3433357310720280369_sc,134311.73
3433357310720280369_st,71441.45
3434976299890985187_sc,255145.48
3434976299890985187_st,89387.086
3436702477636232009_sc,255709.73
3436702477636232009_st,141245.44
3437121274935249007_sc,256107.38
3437121274935249007_st,133387.02
3437247814797967021_sc,255728.72
3437247814797967021_st,33872.797
3437622377320224993_sc,134311.73
3437622377320224993_st,160713.53
3438258075293987541_sc,134311.73
3438258075293987541_st,12270.945
343895774265559002_sc,253026.08
343895774265559002_st,233661.23
344252206276270478_sc,254748.33
344252206276270478_st,75466.01
3448831154605042820_sc,256107.38
3448831154605042820_st,40488.92
3449647165972976414_sc,252898.08
3449647165972976414_st,175009.8
345416337957225298_sc,134311.73
345416337957225298_st,119847.75
345481582461167855_sc,255132.83
345481582461167855_st,28602.52
3459290729524206642_sc,246749.94
3459290729524206642_st,6610.6562
3461674830297893922_sc,134311.73
3461674830297893922_st,168199.11
3465063985717195996_sc,134311.73
3465063985717195996_st,31721.91
3468412586548070649_sc,245189.88
3468412586548070649_st,94011.91
3469467183435530148_sc,134311.73
3469467183435530148_st,66037.03
3469753199215489030_sc,246219.47
3469753199215489030_st,70132.67
3470270409008589831_sc,134311.73
3470270409008589831_st,25202.521
347083911900948648_sc,134311.73
347083911900948648_st,149071.89
3473035995015423005_sc,255709.73
3473035995015423005_st,233408.78
3473657669745511497_sc,134311.73
3473657669745511497_st,18458.607
3477256199407322491_sc,134311.73
3477256199407322491_st,112650.86
348320512068316325_sc,254594.7
348320512068316325_st,180143.53
3486963438557189439_sc,134311.73
3486963438557189439_st,101227.266
3491544960295802806_sc,134311.73
3491544960295802806_st,179362.58
3492458347157973015_sc,254016.31
3492458347157973015_st,66427.59
3494539325905640920_sc,252898.08
3494539325905640920_st,21548.695
3494761241363752503_sc,134311.73
3494761241363752503_st,119847.75
3496699118711797001_sc,134311.73
3496699118711797001_st,11297.947
3498509475405271475_sc,252745.88
3498509475405271475_st,180122.56
3500022907142289998_sc,252393.58
3500022907142289998_st,97952.97
3501128262826528187_sc,134311.73
3501128262826528187_st,81730.5
3502302859541931419_sc,134311.73
3502302859541931419_st,104675.63
3503567023860800116_sc,253538.06
3503567023860800116_st,29313.897999999997
3503684198804180836_sc,134311.73
3503684198804180836_st,115671.07
3505583370737782420_sc,254668.25
3505583370737782420_st,185050.11
3505690598556927942_sc,134311.73
3505690598556927942_st,150965.69
3508357477693163747_sc,245208.86
3508357477693163747_st,117034.64
3510593665834030780_sc,254668.25
3510593665834030780_st,67647.305
3512547302573957309_sc,256107.38
3512547302573957309_st,24091.44
3512928991701199945_sc,253519.08
3512928991701199945_st,64817.585999999996
3517298734190417329_sc,245634.06
3517298734190417329_st,99919.74
3522086939720596011_sc,252898.08
3522086939720596011_st,150096.2
3527488242598467551_sc,246663.66
3527488242598467551_st,-318.90634
3528628088722177433_sc,244069.38
3528628088722177433_st,234675.92
3529079915307728380_sc,134311.73
3529079915307728380_st,90550.945
3532560315008657009_sc,243498.08
3532560315008657009_st,122374.95
3542126796757146446_sc,252800.44
3542126796757146446_st,14189.273000000001
3549665357182727135_sc,254936.53
3549665357182727135_st,38277.43
3549746479765752969_sc,244416.67
3549746479765752969_st,8957.846
3551536245353409722_sc,134311.73
3551536245353409722_st,5166.5615
3556921612993667855_sc,242762.17
3556921612993667855_st,82120.766
3559611693088380181_sc,134311.73
3559611693088380181_st,119847.75
3560570395631459891_sc,134311.73
3560570395631459891_st,111980.766
3562227496767183486_sc,242762.17
3562227496767183486_st,71952.875
3563626351164358342_sc,134311.73
3563626351164358342_st,153682.23
3573404195491870117_sc,134311.73
3573404195491870117_st,68207.14
3575557717566290599_sc,248052.16
3575557717566290599_st,108307.26
3577141341538735077_sc,134311.73
3577141341538735077_st,92484.07
3580456187324370800_sc,246936.6
3580456187324370800_st,185527.78
3583345993915706501_sc,256107.38
3583345993915706501_st,144983.22
358670927377144863_sc,255709.73
358670927377144863_st,118395.28
3589730998512510746_sc,255540.52
3589730998512510746_st,86893.9
3593121095079324257_sc,254613.69
3593121095079324257_st,160194.31
3600659208061880854_sc,134311.73
3600659208061880854_st,119847.75
3601607972552262634_sc,253697.34
3601607972552262634_st,134605.97
3603420359978722352_sc,254748.33
3603420359978722352_st,235965.36
3604648433941930221_sc,254837.47
3604648433941930221_st,114241.555
3610690330774160880_sc,253876.06
3610690330774160880_st,29293.402000000002
3612112376926425955_sc,134311.73
3612112376926425955_st,8786.998
361422772098233239_sc,246669.3
361422772098233239_st,38631.21
3615308691259056747_sc,134311.73
3615308691259056747_st,179362.58
3620117969487526072_sc,254069.86
3620117969487526072_st,241049.94
3622545542912700494_sc,245877.11
3622545542912700494_st,152196.64
3625892089360670156_sc,254856.45
3625892089360670156_st,165883.25
3626226089596966893_sc,246992.67
3626226089596966893_st,72278.84
3630444761257537728_sc,134311.73
3630444761257537728_st,155415.9
3630938621218067691_sc,254064.27
3630938621218067691_st,31913.352000000003
3632841814564295400_sc,255728.72
3632841814564295400_st,104361.74
3632890312347466972_sc,249003.64
3632890312347466972_st,103528.234
3633271642341240324_sc,246219.47
3633271642341240324_st,56335.37
3633768491379114484_sc,254064.27
3633768491379114484_st,93254.195
3634662467897983105_sc,253277.67
3634662467897983105_st,22327.713
3639257400881463645_sc,134311.73
3639257400881463645_st,45940.52
3639501915236427283_sc,246645.33
3639501915236427283_st,101080.81
3639798228639837909_sc,256107.38
3639798228639837909_st,6875.188
364310757223536119_sc,134311.73
364310757223536119_st,119847.75
3643731329016505380_sc,246219.47
3643731329016505380_st,38496.184
3644331323830049912_sc,134311.73
3644331323830049912_st,34464.074
3644437590938244384_sc,255728.72
3644437590938244384_st,133947.05
3646691613681283232_sc,134311.73
3646691613681283232_st,136814.11
3648962142909838181_sc,253538.06
3648962142909838181_st,150040.78
365034168867130656_sc,245208.86
365034168867130656_st,111980.59
3651423901960139476_sc,246669.3
3651423901960139476_st,65270.26
3654198958179954199_sc,255126.5
3654198958179954199_st,233423.84
3657232799058171328_sc,241246.16
3657232799058171328_st,177652.64
3657366012237434537_sc,253666.06
3657366012237434537_st,165042.66
3657662592952398228_sc,134311.73
3657662592952398228_st,60474.9
3659403972383660077_sc,247200.84
3659403972383660077_st,22872.41
3659552508108552639_sc,255367.38
3659552508108552639_st,5415.1895
3659801638750598943_sc,134311.73
3659801638750598943_st,195525.1
3660319760183795918_sc,249278.4
3660319760183795918_st,115732.445
3663862593000365796_sc,248709.88
3663862593000365796_st,213902.11
3664056683709245009_sc,256107.38
3664056683709245009_st,75763.83
3664247204552696621_sc,134311.73
3664247204552696621_st,25892.365
3664411521979985817_sc,134311.73
3664411521979985817_st,119847.75
3673938401695472093_sc,134311.73
3673938401695472093_st,91922.695
3678305408288485011_sc,253748.06
3678305408288485011_st,170475.97
3679611985674789519_sc,245525.31
3679611985674789519_st,233823.86
3680521871577207945_sc,134311.73
3680521871577207945_st,87892.484
3680693100669521693_sc,134311.73
3680693100669521693_st,114835.0
3684539144954503770_sc,246907.08
3684539144954503770_st,106163.51
3684631667611995036_sc,134311.73
3684631667611995036_st,61616.125
36882518792270675_sc,134311.73
36882518792270675_st,103387.08
3690315639726519689_sc,134311.73
3690315639726519689_st,119847.75
3690404650694467338_sc,255145.48
3690404650694467338_st,47255.047
3693868345354636844_sc,243846.08
3693868345354636844_st,104263.47
3694108996649010474_sc,134311.73
3694108996649010474_st,145483.53
3696285288090185922_sc,134311.73
3696285288090185922_st,197959.77
3701579622741407289_sc,255367.38
3701579622741407289_st,122468.48
3701911251000137857_sc,134311.73
3701911251000137857_st,54109.668
3703425020698763058_sc,134311.73
3703425020698763058_st,148749.42
3709177747369744486_sc,251923.53
3709177747369744486_st,173527.55
3712134470227302674_sc,134311.73
3712134470227302674_st,158403.17
3718724447232567027_sc,254064.27
3718724447232567027_st,187065.69
3721078147097631431_sc,254594.7
3721078147097631431_st,105667.97
3727363101763892723_sc,255367.38
3727363101763892723_st,67579.55
3729151946754584202_sc,134311.73
3729151946754584202_st,186003.53
3729857814892336524_sc,256566.52
3729857814892336524_st,34645.406
3730847093609841977_sc,254594.7
3730847093609841977_st,6369.043000000001
3731425980795988245_sc,257043.75
3731425980795988245_st,31280.662
3732664620593139989_sc,254064.27
3732664620593139989_st,172123.06
3733840555812319417_sc,241573.98
3733840555812319417_st,64387.97
3735064721816751996_sc,134311.73
3735064721816751996_st,112675.65
3736394393974278075_sc,134311.73
3736394393974278075_st,164334.64
3736626776811907735_sc,134311.73
3736626776811907735_st,74441.766
3740144063866648840_sc,134311.73
3740144063866648840_st,119847.75
3740799441744045131_sc,245877.11
3740799441744045131_st,70859.14
3741370829548270233_sc,254216.47
3741370829548270233_st,69881.59
3743241587637096693_sc,257814.2
3743241587637096693_st,64117.875
3743519746203039550_sc,134311.73
3743519746203039550_st,71105.7
3744186103716793506_sc,254360.72
3744186103716793506_st,193548.97
3744954556683995209_sc,134311.73
3744954556683995209_st,119847.75
3745570378777826616_sc,255198.16
3745570378777826616_st,65818.664
374577171863157699_sc,254028.16
374577171863157699_st,56561.48
3747893793130762485_sc,134311.73
3747893793130762485_st,10251.726999999999
3748029512680363572_sc,134311.73
3748029512680363572_st,186580.44
374822007940047605_sc,246664.31
374822007940047605_st,232194.6
3748490558431828325_sc,254064.27
3748490558431828325_st,86256.77
375042787055374336_sc,253592.62
375042787055374336_st,217815.06
3751551099144376145_sc,134311.73
3751551099144376145_st,82483.44
3753013128536437484_sc,255709.73
3753013128536437484_st,44949.187999999995
3763131325343325685_sc,256107.38
3763131325343325685_st,167727.03
376343760433031967_sc,250173.5
376343760433031967_st,164749.78
3764276097211301993_sc,134311.73
3764276097211301993_st,135630.08
3765113362261676131_sc,134311.73
3765113362261676131_st,82012.7
3765549387063852112_sc,134311.73
3765549387063852112_st,150456.7
3765752949487456157_sc,134311.73
3765752949487456157_st,51797.86
3767653146337341863_sc,134311.73
3767653146337341863_st,119847.75
3768530196916821861_sc,134311.73
3768530196916821861_st,96125.46
3768872600977264335_sc,254856.45
3768872600977264335_st,159408.88
377014811609599189_sc,240453.97
377014811609599189_st,168839.19
3771983116796703908_sc,251020.25
3771983116796703908_st,111341.625
3773278259428239520_sc,256017.75
3773278259428239520_st,120357.984
3773881548707352606_sc,134311.73
3773881548707352606_st,36586.723
3774844165583536978_sc,253538.06
3774844165583536978_st,169777.08
3775647965564694115_sc,256107.38
3775647965564694115_st,91965.875
378783694668292746_sc,134311.73
378783694668292746_st,156397.6
3788026673493274468_sc,134311.73
3788026673493274468_st,127715.17
3789507702654791064_sc,252789.95
3789507702654791064_st,195910.55
3790838703604275005_sc,256107.38
3790838703604275005_st,119847.75
3791106865157160759_sc,134311.73
3791106865157160759_st,105116.42
3791872180998673389_sc,254064.27
3791872180998673389_st,170147.2
3791963217855651915_sc,134311.73
3791963217855651915_st,197959.77
3796885142646441888_sc,134311.73
3796885142646441888_st,119017.95
3797945642983221095_sc,245877.11
3797945642983221095_st,149549.2
3801428506194874356_sc,252683.11
3801428506194874356_st,138098.03
3801659522531320969_sc,256107.38
3801659522531320969_st,148545.83
3802822732062705571_sc,134311.73
3802822732062705571_st,100947.83
3804678141110330562_sc,253538.06
3804678141110330562_st,106543.51
3805293956964625923_sc,134311.73
3805293956964625923_st,119847.75
3805512975348983658_sc,253538.06
3805512975348983658_st,115051.5
